x0,y0,x1,y1,label,detected,frame
409,526,474,567,7,1,189
214,546,489,719,1,0,189
1074,502,1132,535,2,1,190
622,461,635,486,3,1,190
837,300,880,326,4,1,190
524,424,536,448,5,1,190
963,247,989,270,6,1,190
412,524,477,565,7,1,190
214,549,485,718,1,1,190
1074,502,1132,535,2,1,191
622,461,635,486,3,1,191
837,300,880,326,4,1,191
524,424,536,448,5,1,191
962,248,989,271,6,1,191
415,522,479,562,7,1,191
212,549,486,718,1,1,191
1074,502,1132,535,2,1,192
622,461,635,486,3,1,192
837,300,880,326,4,1,192
524,424,536,448,5,1,192
962,249,988,271,6,1,192
418,520,479,560,7,1,192
214,548,485,717,1,1,192
1074,502,1132,535,2,1,193
622,461,635,486,3,1,193
837,300,880,326,4,1,193
524,424,536,448,5,1,193
960,249,988,272,6,1,193
419,519,480,560,7,1,193
213,547,487,717,1,1,193
1074,502,1132,535,2,1,194
622,461,635,486,3,1,194
837,300,880,326,4,1,194
524,424,536,448,5,1,194
960,249,988,272,6,1,194
422,518,481,561,7,1,194
213,547,488,716,1,1,194
1074,502,1132,535,2,1,195
622,461,635,486,3,1,195
837,300,880,326,4,1,195
524,424,536,448,5,1,195
959,249,987,272,6,1,195
421,516,482,559,7,1,195
216,546,488,716,1,1,195
1074,502,1132,535,2,1,196
622,461,635,486,3,1,196
837,300,880,326,4,1,196
524,424,536,448,5,1,196
958,250,986,272,6,1,196
423,514,482,558,7,1,196
217,546,491,716,1,1,196
1074,502,1132,535,2,1,197
622,461,635,486,3,1,197
837,300,880,326,4,1,197
524,424,536,448,5,1,197
959,251,985,273,6,1,197
423,513,483,557,7,1,197
215,545,492,716,1,1,197
1074,502,1132,535,2,1,198
622,461,635,486,3,1,198
837,300,880,326,4,1,198
524,424,536,448,5,1,198
958,251,984,274,6,1,198
425,511,485,554,7,1,198
212,543,492,716,1,1,198
1074,502,1132,535,2,1,199
622,461,635,486,3,1,199
837,300,880,326,4,1,199
524,424,536,448,5,1,199
957,252,983,274,6,1,199
428,509,486,552,7,1,199
211,542,494,716,1,1,199
1074,502,1132,535,2,1,200
622,461,635,486,3,1,200
837,300,880,326,4,1,200
524,424,536,448,5,1,200
957,252,983,275,6,1,200
430,507,488,551,7,1,200
214,542,495,716,1,1,200
1074,502,1132,535,2,1,201
622,461,635,486,3,1,201
837,300,880,326,4,1,201
524,423,536,448,5,1,201
956,252,983,275,6,1,201
433,505,490,548,7,1,201
214,542,495,717,1,1,201
1074,502,1132,535,2,1,202
622,461,635,486,3,1,202
837,300,880,326,4,1,202
524,423,536,448,5,1,202
955,252,983,275,6,1,202
436,503,490,547,7,1,202
217,542,497,717,1,1,202
1074,502,1132,535,2,1,203
622,461,635,486,3,1,203
837,300,880,326,4,1,203
524,423,536,448,5,1,203
955,253,983,275,6,1,203
437,502,491,547,7,1,203
220,541,498,717,1,1,203
1074,502,1132,535,2,1,204
622,461,635,486,3,1,204
837,300,880,326,4,1,204
524,423,536,448,5,1,204
955,253,982,275,6,1,204
439,501,492,546,7,1,204
221,540,499,716,1,1,204
1074,502,1132,535,2,1,205
622,461,635,486,3,1,205
837,300,880,326,4,1,205
524,423,536,448,5,1,205
953,254,979,276,6,1,205
440,499,493,546,7,1,205
219,540,500,716,1,1,205
1074,502,1132,535,2,1,206
622,461,635,486,3,1,206
836,300,880,326,4,1,206
524,423,536,448,5,1,206
951,255,979,277,6,1,206
440,498,495,545,7,1,206
218,538,502,716,1,1,206
1074,502,1132,535,2,1,207
622,461,635,486,3,1,207
836,300,880,326,4,1,207
524,423,536,448,5,1,207
951,256,977,277,6,1,207
441,496,496,543,7,1,207
218,537,504,716,1,1,207
1074,502,1132,535,2,1,208
622,461,635,486,3,1,208
835,300,879,326,4,1,208
524,423,536,448,5,1,208
951,256,977,277,6,1,208
442,495,497,541,7,1,208
217,537,506,716,1,1,208
1074,502,1132,536,2,1,209
622,461,635,486,3,1,209
835,300,879,326,4,1,209
524,423,536,448,5,1,209
949,256,977,277,6,1,209
445,494,497,538,7,1,209
215,536,509,716,1,1,209
1074,502,1132,536,2,1,210
622,461,635,486,3,1,210
835,300,879,326,4,1,210
524,423,536,448,5,1,210
948,257,975,277,6,1,210
447,492,498,534,7,1,210
215,535,509,716,1,1,210
1074,502,1132,536,2,1,211
622,460,635,486,3,1,211
835,300,879,326,4,1,211
524,423,536,448,5,1,211
947,257,974,278,6,1,211
449,491,498,534,7,1,211
213,534,509,716,1,1,211
1074,502,1132,536,2,1,212
622,460,635,486,3,1,212
835,300,879,326,4,1,212
523,423,536,448,5,1,212
945,257,974,279,6,1,212
450,490,498,533,7,1,212
212,533,511,716,1,1,212
1074,502,1132,536,2,1,213
622,460,635,486,3,1,213
835,300,879,327,4,1,213
524,423,536,448,5,1,213
943,258,973,280,6,1,213
450,488,498,532,7,1,213
208,533,512,716,1,1,213
1074,502,1132,536,2,1,214
622,460,635,486,3,1,214
835,301,879,327,4,1,214
524,423,535,448,5,1,214
942,258,972,280,6,1,214
451,485,497,532,7,1,214
182,533,518,717,1,1,214
1074,502,1132,536,2,1,215
622,460,635,486,3,1,215
835,301,879,327,4,1,215
524,423,535,448,5,1,215
942,259,972,281,6,1,215
452,483,497,530,7,1,215
171,533,517,717,1,1,215
1074,502,1132,536,2,1,216
622,460,635,486,3,1,216
835,301,879,327,4,1,216
524,423,536,448,5,1,216
941,260,971,281,6,1,216
453,481,497,530,7,1,216
183,532,512,716,1,1,216
1074,502,1132,536,2,1,217
622,460,635,486,3,1,217
835,301,879,327,4,1,217
524,423,535,448,5,1,217
941,260,971,281,6,1,217
453,480,498,529,7,1,217
174,531,517,716,1,1,217
1074,502,1132,536,2,1,218
622,460,635,486,3,1,218
835,301,879,327,4,1,218
524,423,536,448,5,1,218
941,260,971,282,6,1,218
454,478,499,526,7,1,218
165,530,519,716,1,1,218
1074,502,1132,536,2,1,219
622,460,635,486,3,1,219
835,301,879,327,4,1,219
524,423,535,448,5,1,219
940,260,971,282,6,1,219
454,476,500,523,7,1,219
165,530,520,716,1,1,219
1074,502,1132,536,2,1,220
622,460,635,486,3,1,220
835,301,879,327,4,1,220
524,424,536,448,5,1,220
940,260,969,282,6,1,220
455,474,500,521,7,1,220
156,529,521,715,1,1,220
1075,502,1131,535,2,1,221
622,460,635,486,3,1,221
836,300,879,326,4,1,221
524,424,535,448,5,1,221
939,260,968,283,6,1,221
456,472,500,519,7,1,221
157,530,522,716,1,1,221
1075,502,1131,535,2,1,222
623,461,634,486,3,1,222
836,300,879,326,4,1,222
524,424,536,448,5,1,222
938,260,968,284,6,1,222
457,472,500,516,7,1,222
160,530,524,716,1,1,222
1075,502,1131,534,2,1,223
623,461,635,486,3,1,223
837,299,879,325,4,1,223
525,424,536,448,5,1,223
937,260,967,284,6,1,223
457,470,501,514,7,1,223
161,529,525,716,1,1,223
1075,502,1130,534,2,1,224
623,461,635,485,3,1,224
836,299,881,325,4,1,224
525,424,536,448,5,1,224
936,260,966,284,6,1,224
458,469,500,512,7,1,224
172,526,525,716,1,1,224
1075,502,1130,534,2,1,225
623,461,635,485,3,1,225
837,299,880,325,4,1,225
524,423,536,448,5,1,225
935,260,966,285,6,1,225
458,467,500,510,7,1,225
180,525,529,715,1,1,225
1075,502,1131,534,2,1,226
623,461,634,485,3,1,226
836,299,881,325,4,1,226
524,423,536,448,5,1,226
933,261,964,286,6,1,226
460,465,500,509,7,1,226
177,524,533,715,1,1,226
1075,502,1130,534,2,1,227
622,460,634,485,3,1,227
836,299,881,325,4,1,227
525,423,536,447,5,1,227
932,261,963,286,6,1,227
460,463,500,507,7,1,227
173,525,537,716,1,1,227
1075,502,1130,534,2,1,228
622,460,634,485,3,1,228
837,299,881,325,4,1,228
524,423,536,447,5,1,228
931,262,963,287,6,1,228
462,462,500,506,7,1,228
176,522,536,716,1,1,228
1075,502,1130,534,2,1,229
622,460,634,485,3,1,229
837,299,881,325,4,1,229
525,423,536,447,5,1,229
932,263,962,287,6,1,229
463,460,501,506,7,1,229
175,521,538,716,1,1,229
1075,503,1130,534,2,1,230
622,460,634,485,3,1,230
837,299,880,325,4,1,230
525,423,535,447,5,1,230
931,264,962,287,6,1,230
464,457,501,504,7,1,230
173,519,540,716,1,1,230
1075,503,1130,534,2,1,231
622,460,634,485,3,1,231
837,299,880,325,4,1,231
525,423,535,447,5,1,231
931,264,961,287,6,1,231
464,455,502,502,7,1,231
175,517,540,715,1,1,231
1075,503,1130,534,2,1,232
623,460,634,485,3,1,232
837,298,881,325,4,1,232
525,423,535,447,5,1,232
930,264,961,288,6,1,232
464,454,502,500,7,1,232
175,518,542,715,1,1,232
1075,503,1130,534,2,1,233
623,460,634,485,3,1,233
836,299,881,325,4,1,233
524,423,536,447,5,1,233
929,264,961,289,6,1,233
464,453,503,498,7,1,233
178,515,542,715,1,1,233
1075,503,1130,534,2,1,234
623,460,635,485,3,1,234
837,299,880,325,4,1,234
524,424,536,447,5,1,234
928,264,960,289,6,1,234
465,452,502,497,7,1,234
177,515,544,715,1,1,234
1075,503,1130,534,2,1,235
623,460,635,485,3,1,235
837,299,880,325,4,1,235
524,424,535,447,5,1,235
926,264,960,290,6,1,235
465,451,502,495,7,1,235
177,514,544,715,1,1,235
1075,503,1130,534,2,1,236
623,460,635,485,3,1,236
837,298,881,325,4,1,236
524,424,535,447,5,1,236
926,264,960,289,6,1,236
467,449,502,493,7,1,236
183,512,545,715,1,1,236
1075,503,1130,534,2,1,237
622,460,634,485,3,1,237
836,298,881,325,4,1,237
524,424,535,447,5,1,237
927,265,958,289,6,1,237
466,447,503,491,7,1,237
189,511,547,715,1,1,237
1075,503,1130,535,2,1,238
622,460,634,485,3,1,238
836,298,881,326,4,1,238
525,424,536,447,5,1,238
925,265,958,290,6,1,238
467,446,503,489,7,1,238
194,510,549,715,1,1,238
1075,503,1130,535,2,1,239
622,460,634,486,3,1,239
836,298,881,326,4,1,239
525,424,536,447,5,1,239
926,265,957,290,6,1,239
467,444,503,487,7,1,239
190,509,552,715,1,1,239
1075,503,1130,536,2,1,240
622,460,634,486,3,1,240
836,298,881,326,4,1,240
525,424,536,447,5,1,240
925,265,957,291,6,1,240
467,443,504,484,7,1,240
187,507,554,715,1,1,240
1074,503,1131,536,2,1,241
623,460,634,486,3,1,241
836,298,881,326,4,1,241
525,424,536,447,5,1,241
924,265,957,291,6,1,241
467,441,504,482,7,1,241
186,506,556,714,1,1,241
1074,503,1132,536,2,1,242
623,460,635,486,3,1,242
836,298,881,326,4,1,242
525,424,536,447,5,1,242
924,265,957,291,6,1,242
467,440,503,480,7,1,242
191,505,557,714,1,1,242
1074,503,1132,536,2,1,243
623,460,635,486,3,1,243
836,298,881,326,4,1,243
525,424,536,447,5,1,243
923,266,957,291,6,1,243
468,438,502,479,7,1,243
196,504,560,713,1,1,243
1075,503,1132,536,2,1,244
623,460,635,486,3,1,244
836,298,881,326,4,1,244
525,424,536,447,5,1,244
923,266,957,291,6,1,244
468,437,502,478,7,1,244
194,502,561,714,1,1,244
1075,503,1132,536,2,1,245
623,460,634,486,3,1,245
836,299,881,326,4,1,245
525,424,536,448,5,1,245
925,267,954,291,6,1,245
468,436,502,476,7,1,245
188,501,568,714,1,1,245
1075,503,1132,536,2,1,246
623,460,634,486,3,1,246
836,299,881,326,4,1,246
525,423,535,448,5,1,246
924,267,954,291,6,1,246
469,434,500,474,7,1,246
191,500,570,714,1,1,246
1075,503,1131,536,2,1,247
624,460,635,486,3,1,247
836,300,881,326,4,1,247
525,423,536,448,5,1,247
923,267,953,292,6,1,247
469,432,499,473,7,1,247
208,501,567,713,1,1,247
1075,503,1131,536,2,1,248
624,461,635,486,3,1,248
837,300,880,326,4,1,248
525,423,536,448,5,1,248
922,268,953,292,6,1,248
468,430,500,472,7,1,248
206,501,573,713,1,1,248
1074,502,1131,536,2,1,249
623,461,635,486,3,1,249
837,300,880,326,4,1,249
525,423,536,448,5,1,249
921,268,953,292,6,1,249
468,429,500,470,7,1,249
212,498,572,713,1,1,249
1074,502,1130,536,2,1,250
623,461,635,486,3,1,250
837,300,880,326,4,1,250
524,423,536,448,5,1,250
920,268,951,292,6,1,250
469,428,499,467,7,1,250
223,496,571,714,1,1,250
1074,502,1130,536,2,1,251
623,461,634,486,3,1,251
837,300,880,326,4,1,251
524,424,535,448,5,1,251
919,268,951,292,6,1,251
468,426,499,465,7,1,251
239,493,572,714,1,1,251
1074,502,1130,536,2,1,252
623,461,634,486,3,1,252
837,300,880,326,4,1,252
918,268,950,292,6,1,252
468,425,498,463,7,1,252
248,492,577,714,1,1,252
524,423,536,448,5,0,252
1074,502,1130,536,2,1,253
624,461,635,486,3,1,253
837,300,880,326,4,1,253
917,268,949,292,6,1,253
469,424,497,462,7,1,253
225,490,586,715,1,1,253
524,423,536,448,5,0,253
1074,502,1131,536,2,1,254
624,461,635,486,3,1,254
837,300,880,326,4,1,254
915,268,949,292,6,1,254
468,423,497,461,7,1,254
219,489,585,716,1,1,254
526,422,535,448,5,1,254
1075,502,1131,536,2,1,255
623,461,635,486,3,1,255
837,300,880,326,4,1,255
915,268,947,293,6,1,255
468,421,496,460,7,1,255
218,488,584,716,1,1,255
440,496,492,549,9,1,255
526,421,535,448,5,0,255
1075,502,1131,536,2,1,256
623,461,635,486,3,1,256
837,300,880,326,4,1,256
916,269,947,293,6,1,256
467,419,496,458,7,1,256
221,488,584,717,1,1,256
441,495,494,548,9,1,256
526,422,536,448,5,1,256
1074,502,1131,536,2,1,257
623,461,634,486,3,1,257
837,300,880,325,4,1,257
914,270,945,293,6,1,257
464,417,498,456,7,1,257
238,488,584,716,1,1,257
443,494,498,547,9,1,257
526,421,536,448,5,1,257
1074,502,1131,536,2,1,258
623,461,635,486,3,1,258
837,299,879,325,4,1,258
913,270,945,294,6,1,258
463,416,499,455,7,1,258
242,486,586,715,1,1,258
446,491,499,546,9,1,258
526,421,536,448,5,1,258
1075,502,1132,535,2,1,259
622,461,635,486,3,1,259
837,299,879,325,4,1,259
913,270,944,294,6,1,259
462,414,500,454,7,1,259
251,485,586,715,1,1,259
447,489,502,543,9,1,259
526,421,536,448,5,1,259
1075,502,1132,535,2,1,260
622,462,634,486,3,1,260
836,299,880,325,4,1,260
912,270,944,294,6,1,260
464,413,497,451,7,1,260
236,483,593,715,1,1,260
449,486,504,541,9,1,260
526,421,536,448,5,1,260
1075,502,1132,535,2,1,261
622,462,634,486,3,1,261
836,299,880,326,4,1,261
910,272,943,294,6,1,261
463,412,496,449,7,1,261
234,484,593,714,1,1,261
451,483,504,539,9,1,261
525,421,536,448,5,1,261
1075,502,1131,535,2,1,262
622,462,634,486,3,1,262
836,299,879,326,4,1,262
909,273,942,295,6,1,262
462,411,496,447,7,1,262
239,482,592,714,1,1,262
451,481,503,538,9,1,262
525,421,536,448,5,1,262
1075,502,1131,535,2,1,263
623,461,634,485,3,1,263
836,300,879,326,4,1,263
909,274,941,295,6,1,263
461,410,494,447,7,1,263
256,480,592,714,1,1,263
453,480,503,537,9,1,263
524,421,535,448,5,1,263
1074,502,1131,535,2,1,264
623,461,634,485,3,1,264
836,300,879,326,4,1,264
908,274,941,296,6,1,264
460,409,493,446,7,1,264
276,481,593,712,1,1,264
454,478,503,536,9,1,264
525,422,535,449,5,1,264
1075,502,1131,535,2,1,265
622,461,634,485,3,1,265
836,300,879,326,4,1,265
909,274,941,296,6,1,265
458,408,492,446,7,1,265
287,481,596,711,1,1,265
455,476,503,533,9,1,265
524,422,535,449,5,1,265
248,629,325,691,10,1,265
1074,502,1131,535,2,1,266
622,460,634,485,3,1,266
836,300,879,326,4,1,266
909,274,940,297,6,1,266
456,407,492,445,7,1,266
273,478,601,710,1,1,266
455,474,503,530,9,1,266
524,423,536,448,5,1,266
250,625,339,691,10,1,266
1074,502,1131,535,2,1,267
622,460,634,485,3,1,267
836,300,879,326,4,1,267
908,274,940,297,6,1,267
455,405,491,443,7,1,267
293,479,597,710,1,1,267
455,472,503,527,9,1,267
525,423,535,449,5,1,267
250,622,348,692,10,0,267
1075,502,1132,535,2,1,268
622,460,634,485,3,1,268
837,300,879,325,4,1,268
909,274,940,297,6,1,268
455,404,491,441,7,1,268
295,478,599,710,1,1,268
456,469,505,524,9,1,268
524,423,536,448,5,1,268
252,621,355,691,10,0,268
1075,502,1132,535,2,1,269
622,460,634,485,3,1,269
837,300,879,325,4,1,269
909,273,940,298,6,1,269
455,402,490,439,7,1,269
274,475,602,710,1,1,269
455,467,506,521,9,1,269
524,423,536,448,5,1,269
254,619,363,690,10,0,269
1075,502,1132,535,2,1,270
622,460,635,485,3,1,270
837,300,879,325,4,1,270
908,273,940,298,6,1,270
451,400,489,436,7,1,270
280,473,599,710,1,1,270
456,466,506,519,9,1,270
524,424,535,448,5,1,270
256,618,371,689,10,0,270
1075,502,1132,535,2,1,271
622,460,635,485,3,1,271
837,300,879,325,4,1,271
909,273,939,298,6,1,271
450,399,488,434,7,1,271
286,473,602,706,1,1,271
458,464,505,516,9,1,271
525,424,535,448,5,1,271
258,616,380,688,10,0,271
1075,502,1132,535,2,1,272
622,460,635,485,3,1,272
837,300,879,325,4,1,272
908,274,939,298,6,1,272
448,397,488,431,7,1,272
283,473,607,703,1,1,272
460,463,505,515,9,1,272
524,424,536,448,5,1,272
261,614,389,687,10,0,272
1075,502,1132,535,2,1,273
623,460,634,484,3,1,273
837,300,879,325,4,1,273
908,275,937,299,6,1,273
448,396,486,430,7,1,273
290,472,605,701,1,1,273
462,461,504,514,9,1,273
525,424,535,448,5,1,273
264,612,398,686,10,0,273
1075,502,1132,535,2,1,274
624,460,634,485,3,1,274
837,300,879,325,4,1,274
907,275,938,300,6,1,274
449,395,484,429,7,1,274
303,471,604,700,1,1,274
462,459,505,511,9,1,274
524,424,536,448,5,1,274
267,610,407,684,10,0,274
1075,502,1132,535,2,1,275
623,460,635,485,3,1,275
837,300,879,325,4,1,275
906,275,937,300,6,1,275
447,393,483,428,7,1,275
298,470,610,698,1,1,275
464,457,504,509,9,1,275
524,424,536,448,5,1,275
270,608,417,683,10,0,275
1074,502,1131,535,2,1,276
623,460,635,485,3,1,276
837,299,878,325,4,1,276
906,276,937,300,6,1,276
293,470,613,697,1,1,276
467,455,504,507,9,1,276
525,424,535,447,5,1,276
274,606,427,682,10,0,276
445,392,482,427,7,0,276
1074,502,1131,535,2,1,277
623,460,635,484,3,1,277
837,299,878,325,4,1,277
906,276,937,300,6,1,277
292,469,616,694,1,1,277
467,453,505,505,9,1,277
525,424,535,447,5,1,277
278,604,438,680,10,0,277
444,390,481,426,7,0,277
1074,502,1130,534,2,1,278
623,461,634,485,3,1,278
836,298,878,325,4,1,278
907,276,936,300,6,1,278
298,467,614,692,1,1,278
467,451,504,504,9,1,278
525,424,535,447,5,1,278
282,602,449,679,10,0,278
442,389,481,424,7,0,278
1074,502,1130,534,2,1,279
623,461,634,485,3,1,279
836,298,878,325,4,1,279
907,276,935,300,6,1,279
302,466,614,692,1,1,279
466,450,506,502,9,1,279
525,424,535,447,5,1,279
286,599,460,677,10,0,279
441,387,480,423,7,0,279
1075,502,1130,534,2,1,280
622,461,634,485,3,1,280
836,298,878,325,4,1,280
906,276,934,300,6,1,280
306,466,617,690,1,1,280
466,448,505,501,9,1,280
525,424,535,447,5,1,280
291,597,472,675,10,0,280
439,385,479,422,7,0,280
1075,502,1130,534,2,1,281
622,461,634,486,3,1,281
836,298,879,325,4,1,281
904,276,934,300,6,1,281
307,465,620,687,1,1,281
466,447,506,499,9,1,281
525,424,535,447,5,1,281
296,594,484,673,10,0,281
437,384,477,421,7,0,281
1075,502,1130,534,2,1,282
623,460,634,486,3,1,282
836,298,879,325,4,1,282
904,276,935,300,6,1,282
308,464,622,685,1,1,282
467,446,505,497,9,1,282
525,424,535,447,5,1,282
301,592,496,671,10,0,282
436,382,476,419,7,0,282
1075,502,1130,534,2,1,283
623,460,634,486,3,1,283
836,298,879,325,4,1,283
903,276,935,300,6,1,283
306,462,625,683,1,1,283
467,445,505,493,9,1,283
525,424,535,447,5,1,283
307,589,509,669,10,0,283
434,381,475,418,7,0,283
1075,502,1130,534,2,1,284
622,460,635,486,3,1,284
836,298,879,325,4,1,284
902,277,934,301,6,1,284
318,460,625,681,1,1,284
468,444,505,490,9,1,284
525,423,535,448,5,1,284
312,586,522,667,10,0,284
432,379,474,417,7,0,284
1075,503,1130,534,2,1,285
622,460,634,487,3,1,285
836,298,879,325,4,1,285
901,277,934,301,6,1,285
319,460,630,679,1,1,285
469,443,504,488,9,1,285
524,423,536,448,5,1,285
318,583,536,665,10,0,285
431,378,473,416,7,0,285
1075,503,1130,534,2,1,286
621,460,635,487,3,1,286
836,298,879,326,4,1,286
901,276,933,302,6,1,286
325,459,630,677,1,1,286
469,441,504,487,9,1,286
525,423,535,448,5,1,286
325,581,549,663,10,0,286
429,376,472,414,7,0,286
1075,503,1130,534,2,1,287
621,460,634,487,3,1,287
836,298,879,326,4,1,287
900,276,933,302,6,1,287
334,460,631,676,1,1,287
469,439,504,485,9,1,287
525,423,535,448,5,1,287
331,578,563,661,10,0,287
427,374,471,413,7,0,287
1075,503,1130,534,2,1,288
836,298,879,326,4,1,288
899,276,933,302,6,1,288
334,459,634,674,1,1,288
469,437,503,483,9,1,288
524,423,536,448,5,1,288
338,575,578,658,10,0,288
425,373,469,412,7,0,288
621,459,635,487,3,0,288
1075,503,1130,534,2,1,289
836,298,879,326,4,1,289
898,277,932,302,6,1,289
333,458,635,674,1,1,289
469,436,504,481,9,1,289
524,423,536,448,5,1,289
345,571,593,656,10,0,289
423,371,468,411,7,0,289
621,459,634,487,3,0,289
1075,503,1130,534,2,1,290
836,298,879,326,4,1,290
897,277,932,303,6,1,290
341,457,634,673,1,1,290
470,434,503,478,9,1,290
524,423,536,448,5,1,290
352,568,608,654,10,0,290
421,370,467,410,7,0,290
621,459,634,487,3,0,290
1075,503,1130,534,2,1,291
836,298,879,326,4,1,291
897,278,931,303,6,1,291
348,456,633,672,1,1,291
471,432,502,476,9,1,291
525,423,536,447,5,1,291
360,565,623,651,10,0,291
419,368,465,408,7,0,291
621,459,634,487,3,0,291
1075,503,1130,534,2,1,292
836,298,879,326,4,1,292
896,278,931,303,6,1,292
341,455,637,672,1,1,292
471,430,502,474,9,1,292
525,424,535,447,5,1,292
367,562,639,648,10,0,292
417,367,464,407,7,0,292
621,459,634,488,3,0,292
1075,503,1130,534,2,1,293
836,298,879,326,4,1,293
896,278,932,303,6,1,293
345,454,636,670,1,1,293
472,428,502,474,9,1,293
524,424,536,448,5,1,293
375,558,656,646,10,0,293
415,365,463,406,7,0,293
620,459,634,488,3,0,293
1075,503,1130,534,2,1,294
836,298,879,326,4,1,294
896,278,931,303,6,1,294
343,452,637,669,1,1,294
471,426,502,472,9,1,294
524,424,536,448,5,1,294
384,555,672,643,10,0,294
413,364,461,405,7,0,294
620,459,634,488,3,0,294
1075,503,1130,534,2,1,295
836,298,879,326,4,1,295
895,279,930,303,6,1,295
349,450,635,666,1,1,295
471,425,502,470,9,1,295
525,425,535,448,5,1,295
392,551,689,640,10,0,295
411,362,460,404,7,0,295
620,459,634,488,3,0,295
1075,503,1130,535,2,1,296
836,298,879,326,4,1,296
895,279,931,303,6,1,296
350,449,637,664,1,1,296
469,422,502,468,9,1,296
525,425,535,448,5,1,296
401,547,706,637,10,0,296
409,361,458,402,7,0,296
620,459,634,488,3,0,296
1075,503,1130,535,2,1,297
836,299,879,326,4,1,297
895,280,930,303,6,1,297
354,448,636,665,1,1,297
469,420,503,465,9,1,297
525,425,535,448,5,1,297
410,544,724,634,10,0,297
407,359,457,401,7,0,297
620,459,634,489,3,0,297
1075,503,1130,535,2,1,298
836,299,879,326,4,1,298
894,280,929,303,6,1,298
355,447,638,663,1,1,298
469,419,503,464,9,1,298
525,425,535,448,5,1,298
253,690,332,719,11,1,298
1032,201,1055,218,12,1,298
419,540,742,631,10,0,298
405,357,455,400,7,0,298
619,458,634,489,3,0,298
1075,503,1130,535,2,1,299
836,299,879,326,4,1,299
895,279,928,303,6,1,299
352,446,640,662,1,1,299
468,418,502,462,9,1,299
525,425,535,447,5,1,299
254,689,333,719,11,1,299
1031,201,1055,218,12,1,299
429,536,760,627,10,0,299
402,356,454,399,7,0,299
619,458,634,489,3,0,299
1075,503,1130,535,2,1,300
837,299,879,326,4,1,300
894,279,928,302,6,1,300
352,445,641,660,1,1,300
469,416,502,460,9,1,300
525,425,535,447,5,1,300
252,688,335,720,11,1,300
1030,202,1054,219,12,1,300
166,685,250,718,13,1,300
439,532,779,624,10,0,300
400,354,452,398,7,0,300
619,458,634,489,3,0,300
1075,503,1130,535,2,1,301
837,299,879,326,4,1,301
893,279,928,302,6,1,301
355,443,641,658,1,1,301
469,414,502,458,9,1,301
525,424,535,447,5,1,301
252,688,337,719,11,1,301
1030,202,1053,218,12,1,301
164,685,253,718,13,1,301
449,528,798,621,10,0,301
398,353,451,397,7,0,301
619,458,634,489,3,0,301
1075,503,1130,535,2,1,302
837,299,879,326,4,1,302
893,278,929,302,6,1,302
359,442,642,656,1,1,302
466,413,503,456,9,1,302
525,424,535,447,5,1,302
258,685,340,718,11,1,302
1029,202,1052,218,12,1,302
164,683,255,718,13,1,302
459,524,817,617,10,0,302
396,351,449,395,7,0,302
618,458,634,490,3,0,302
1075,503,1130,535,2,1,303
837,299,879,326,4,1,303
892,279,927,303,6,1,303
363,440,643,654,1,1,303
466,412,502,454,9,1,303
525,423,535,447,5,1,303
260,683,345,717,11,1,303
1028,202,1051,219,12,1,303
